,actor,grade_avg,grade_sum,appearances,gender,year_avg,birth_year,main_genre,2nd_genre,director,2nd_director,treatment,propensity_score
34902,Rachel_True,2.419492307,16.93644615,7,F,1963,1966,Drama,Romance,Andrew_Fleming,Brandon_Ford_Green,0,0.862330365
34937,Jochen_Nickel,3.344281625,16.72140813,5,M,1994,1959,Crime,History,Joseph_Vilsmaier,Niko_von_Glasow,0,0.862539207
34729,Fiona_Vroom,1.859531491,1.859531491,1,F,1942.03,1983,Comedy,,Ron_Oliver,,0,0.861482456
34821,Sean_Pertwee,3.064233099,55.15619579,18,M,1972,1964,Horror,Drama,Jessica_M._Thompson,Kit_Ryan,1,0.861908304
34660,Miyuki_Ohshima,2.074606956,6.223820868,3,F,2021.333333,1980,Comedy,Drama,Kazuaki_Seki,Hiroshi_Shinagawa,0,0.861086655
34905,Evgeniya_Lapova,2.60527742,2.60527742,1,F,2013,1985,Drama,,Aleksey_Pimanov,,0,0.862330365
34845,Sasha_Jackson,1.597310168,6.389240671,4,F,2020.3,1988,Adventure,Musical,Angelo_Thomas,Ethan_Wiley,0,0.862213095
34910,Lautaro_Murúa,2.510330539,27.61363593,11,M,1980,1926,Horror,Drama,Leopoldo_Torre_Nilsson,Paul_Naschy,1,0.862385991
34647,Amy_Phillips,2.786045257,2.786045257,1,F,1950,1978,Romance,,Alastair_Reid,,0,0.861011095
34802,Lorànt_Deutsch,2.475055036,19.80044029,8,M,2008.75,1975,Drama,Family,Djamel_Bensalah,Fabien_Onteniente,0,0.861733026
34936,Jay_Morley,1.504455733,10.53119013,7,M,2020,1890,History,Drama,Frank_S._Mattison,Robert_N._Bradbury,0,0.862491847
34896,Pina_Pellicer,4.183749021,20.91874511,5,F,2020,1934,Western,Fantasy,Marlon_Brando,Roberto_Gavaldón,0,0.862330305
34641,Jack_Hulbert,1.78108459,17.8108459,10,M,2022,1892,Thriller,Crime,Walter_Forde,Reginald_Denham,1,0.860942605
34675,Diego_Cataño,3.563540808,7.127081615,2,M,2000.75,1990,Adventure,,Fernando_Eimbcke,Jonás_Cuarón,0,0.861123082
34911,Éva_Magyar,1.462487273,2.924974546,2,F,2012,1961,Drama,Thriller,Giles_Alderson,Ran_Huang,0,0.862411002
34932,James_Kirk,1.358147634,12.2233287,9,M,2011.75,1986,Family,Horror,Harvey_Frost,Jesse_James_Miller,1,0.862460453
34813,Harriet_Nelson,1.890572747,41.59260044,22,F,1917,1909,Musical,Music,Edward_C._Lilley,Edward_Dmytryk,1,0.861819982
34923,Al_Lewis,1.873485504,44.9636521,24,M,1959.333333,1912,Family,Drama,Carl_H._Lindahl,Danny_Irom,1,0.862460453
34928,William_Brent,1.850362234,18.50362234,10,M,2016.8,1898,Family,Comedy,Bill_Muir,John_Murlowski,1,0.862460453
34809,Madeleine_Sologne,1.813790986,18.13790986,10,F,2012,1912,Fantasy,War,Pierre_Chenal,Richard_Pottier,1,0.861807753
34706,Lou_Doillon,2.46525912,14.79155472,6,F,1997,1982,Romance,Comedy,Agnès_Varda,Bernie_Bonvoisin,0,0.861271057
34933,French_Stewart,2.587967626,33.64357914,13,M,2012,1964,Family,Crime,Rich_Wilkes,Mark_Stouffer,1,0.862460453
34847,Khashim_Gadoyev,1.939899004,3.879798007,2,M,1988,1937,Drama,,Boris_Kimyagarov,,0,0.86227822
34811,Allan_Prior,1.441750569,5.767002276,4,M,1971,1922,Romance,,John_Francis_Dillon,,0,0.861817856
34926,Matt_Walker,1.28193039,12.8193039,10,M,2004.4,1980,Family,,Matt_Walker,Stefanie_Davis,1,0.862460453
34690,Lyle_Waggoner,1.745186584,13.96149267,8,M,1989,1935,Thriller,Comedy,David_DeCoteau,Jacques_Lacerte,0,0.861170069
34682,Jonathan_Davis,1.036536695,2.07307339,2,M,2018.5,1971,Thriller,,David_DeCoteau,,0,0.861170069
34838,Randy_Benzie,1.44690925,1.44690925,1,M,1980,1964,Horror,,John_Wesley_Norton,,0,0.862183574
34712,Ben_Shenkman,4.115397115,32.92317692,8,M,2011,1968,Horror,Drama,Darren_Aronofsky,Aaron_Harnick,0,0.861290342
34924,Jerry_Adler,2.960627843,71.05506824,24,M,1985,1929,Family,Mystery,Gil_Kofman,Howard_Franklin,1,0.862460453
34646,Shalini,4.68660857,18.74643428,4,F,1974,1980,Romance,,Fazil,,0,0.861011095
34934,Erin_Bethea,1.985186919,21.83705611,11,F,2001,1982,Family,Romance,Durrell_Nelson,Alex_Kendrick,1,0.862460453
34674,Elisabeth_Harnois,2.870194663,22.9615573,8,F,1979,1979,Adventure,Drama,Adisa,Bruce_Malmuth,0,0.861123082
34728,Alexis_Sánchez,2.027275124,2.027275124,1,M,2008,1988,Comedy,,Alejandro_Fernández_Almendras,,0,0.861482456
34751,Mickey_Sumner,2.923592688,11.69437075,4,F,1960.75,1984,Drama,Romance,Jamie_Patterson,Martin_Snyder,0,0.861559487
34920,Lainie_Kazan,2.634374609,44.78436835,17,F,1967,1942,Family,Drama,Dan_Gordon,Evgeny_Afineevsky,1,0.862460453
34921,Marjorie_Ann_Mutchie,2.300597469,32.20836457,14,F,1962.333333,1939,Family,Adventure,Abby_Berlin,Edward_Bernds,1,0.862460453
34637,Matt_LeBlanc,2.524571161,20.19656929,8,M,1965.5,1967,Adventure,Drama,Bill_Couturié,Guy_Magar,0,0.860935471
34733,Roger_Karl,2.086658813,16.6932705,8,M,1942,1882,Horror,History,Julien_Duvivier,Marcel_L'Herbier,0,0.861497044
34861,Stef_Dawson,2.281092087,13.68655252,6,F,1952,1983,Western,Drama,James_Cotten,Alicia_Slimmer,0,0.862330305
34668,Loren_Lester,2.214177026,6.642531078,3,M,1992,1960,Adventure,Fantasy,Hugh_Gross,Kerry_Logan,0,0.861123082
34709,Aleksandr_Shirshov,2.977657165,2.977657165,1,M,2014.428571,1914,Adventure,,Aleksandr_Rou,,0,0.86128393
34940,Mike_Kellin,2.626532393,21.01225914,8,M,2017.571429,1922,Drama,Musical,Ray_Marsh,Buzz_Kulik,0,0.86256871
34938,Piotr_Zurawski,1.636383079,4.909149236,3,M,2018,1985,Drama,,Bartosz_M._Kowalski,Grzegorz_Jaroszuk,0,0.86256871
34927,Brooke_Shields,2.664302386,77.26476921,29,F,2018,1965,Family,Comedy,John_Michael_Williams,Mary_Lambert,1,0.862460453
34930,Abe_Vigoda,1.999965307,17.99968776,9,M,1964,1921,Family,Crime,Robert_Burge,Brian_Robbins,1,0.862460453
34730,Spencer_Locke,3.242129271,35.66342198,11,F,1979,1991,Comedy,Drama,Conor_Allyn,Gil_Kenan,1,0.861482456
34819,Takis_Spyridakis,2.775159764,13.87579882,5,M,1988.3,1958,Drama,Sci-Fi,Nicos_Perakis,Nikos_Kalogeropoulos,0,0.86190669
34658,Rina_Kawaei,2.41130716,19.29045728,8,F,1968.4,1995,Comedy,Mystery,Kazuaki_Seki,Atsushi_Kaneshige,0,0.861086655
34922,Tichina_Arnold,2.523566224,30.28279469,12,F,1941,1969,Family,Comedy,Joe_Talbot,Oliver_Bokelberg,1,0.862460453
34844,Nadira,2.150984566,17.20787653,8,F,2001,1932,Adventure,Family,B.R._Ishara,Gogi_Anand,0,0.862213095
34909,Michael_Caton,3.699949877,18.49974938,5,M,2003,1943,Drama,Comedy,Jeremy_Sims,Ben_Elton,0,0.862380595
34645,Carol_Kane,3.106994524,121.1727864,39,F,1969.833333,1952,Romance,Horror,Alfred_Sole,Karen_Arthur,1,0.861011095
34787,Ermanno_Randi,1.832034684,1.832034684,1,M,1974,1920,Drama,,Giacomo_Gentilomo,,0,0.861723978
34931,M._Emmet_Walsh,2.499149784,67.47704416,27,M,1989,1935,Family,Drama,Joe_Roth,Robert_L._Rosen,1,0.862460453
34925,Musetta_Vander,2.041300902,24.49561082,12,F,1939.666667,1963,Family,Adventure,D._David_Morin,Jeff_Celentano,1,0.862460453
34635,Tiku_Talsania,2.28236613,4.564732261,2,M,1968,1954,Adventure,Family,Glen_Barreto,S.A._Kader,0,0.860935471
34667,Jeremiah_Sullivan,1.31380779,10.51046232,8,M,1927.5,1935,Adventure,,Jerome_Hill,Gerald_Seth_Sindell,0,0.861123082
34929,Megan_Blake,1.829612888,29.27380621,16,F,2018,1958,Family,,David_Rotan,Gino_Cabanas,1,0.862460453
35252,Nicolas_Silberg,2.251298704,6.753896113,3,M,1970.421053,1944,Drama,Romance,Paul_Vecchiali,Jean-Pierre_Limosin,0,0.864178328
35103,Jack_C._Smith,1.647805797,1.647805797,1,M,2010,1895,History,,Harry_L._Fraser,,0,0.863449553
35038,Joe_Unger,1.617476739,4.852430218,3,M,2014,1949,Thriller,Mystery,Jay_Woelfel,Thomas_L._Callaway,0,0.863145117
34957,Seth_Peterson,2.040130612,8.160522448,4,M,2015,1970,Horror,Comedy,Charles_Band,Tommy_Stovall,0,0.862610893
34948,Robert_Colbert,2.476474782,2.476474782,1,M,2018,1931,Drama,,Sidney_J._Furie,,0,0.862575443
34974,Branislav_Lecic,3.213104397,35.34414837,11,M,1995,1955,Biography,Drama,Bahrudin_'Bato'_Cengic,Bozidar_'Bota'_Nikolic,1,0.862750355
35236,Haruka_Ayase,2.939887365,38.21853574,13,F,1957.545455,1985,Fantasy,Romance,Kôki_Mitani,Fumihiko_Sori,1,0.864076701
35100,Gyula_Pauer,4.531856839,4.531856839,1,M,1990,1941,Drama,,Béla_Tarr,,0,0.863427486
35215,Begoña_Vargas,3.188499059,12.75399624,4,F,2008,1999,Adventure,Mystery,Albert_Pintó,Daniel_Calparsoro,0,0.863907441
35197,Eddie_Polo,1.45504694,4.36514082,3,M,2017,1875,Adventure,Mystery,Ernst_Laemmle,Francis_Ford,0,0.863790166
35009,Chesney_Allen,1.707263043,10.24357826,6,M,1938,1893,Comedy,Crime,Marcel_Varnel,John_Baxter,0,0.862950596
35081,Bertie_Higgins,1.265904807,6.329524034,5,M,2020,1944,Horror,Crime,Julian_Higgins,,0,0.863402005
35090,Adjoa_Andoh,3.259873004,13.03949201,4,F,1983,1963,Drama,History,Brad_Anderson,Gregory_Doran,0,0.863427486
34949,Alan_Crofoot,1.244776694,1.244776694,1,M,1975,1929,Drama,,Sidney_J._Furie,,0,0.862575443
35086,Diane_Ayala_Goldner,1.816933546,7.267734183,4,F,2005,1956,Horror,,Joel_Soisson,Jason_Rutherford,0,0.863417797
35060,Rosie_Fellner,2.300250943,18.40200754,8,F,1942.5,1978,Horror,Crime,Adrian_Vitoria,Clive_Tonge,0,0.863313813
35144,Antje_Traue,3.370558904,13.48223562,4,F,1991.333333,1981,Drama,Horror,Christian_Alvart,Piotr_J._Lewandowski,0,0.863599406
35169,Arjun_Das,5.228489337,15.68546801,3,M,2004.166667,1990,Adventure,Mystery,Lokesh_Kanagaraj,V._Vignarajan,0,0.863683855
34965,Louis_Seigner,1.699223312,23.78912637,14,M,2011,1903,Crime,History,Christian-Jaque,Costa-Gavras,1,0.862653033
35000,Jason_Donovan,1.798270048,3.596540095,2,M,2007,1968,Crime,,Donald_Crombie,Geraldine_Creed,0,0.862938784
35253,David_Byrne,3.686209632,44.23451558,12,M,1979,1952,Music,Musical,Hillman_Curtis,David_Byrne,1,0.864185829
35054,Joe_Roberts,2.418620868,4.837241736,2,M,2018,1871,Romance,,Sidney_Franklin,,0,0.863259904
35018,Se-ha_Ahn,2.822511306,11.29004522,4,M,2009,1986,Drama,Crime,Chang_Won_Jang,Ji-Yeong_Hong,0,0.863032742
35251,Gin_Oy,1.77726459,1.77726459,1,F,2017.333333,1983,Drama,,Wen-tang_Cheng,,0,0.864178328
35200,Ben_Loyd-Holmes,1.190115337,5.950576684,5,M,2014,1981,Adventure,Fantasy,Simon_Wells,Adam_Spinks,0,0.863790166
34988,Sydney_Chaplin,2.273719586,20.46347628,9,M,2016.75,1926,Mystery,Crime,Gianfranco_Parolini,Reginald_Le_Borg,1,0.862883339
35216,Francesco_Mulè,0.990422754,4.952113772,5,M,1966.307692,1926,Adventure,Comedy,Filippo_Walter_Ratti,Guido_Malatesta,0,0.863907441
34962,Tiffany_Thornton,1.506512311,3.013024621,2,F,2013.473684,1986,Horror,,Charles_Band,,0,0.862610893
35069,Ricky_Memphis,2.374331533,26.11764687,11,M,1968,1968,Crime,Drama,Marco_Risi,Carlo_Vanzina,1,0.863352092
35153,Jalal_Moghadam,2.27782011,9.11128044,4,M,1993.5,1929,History,Drama,Ali_Hatami,Iraj_Ghaderi,0,0.863639044
35066,Jesse_Metcalfe,2.536210197,45.65178355,18,M,2011,1978,Thriller,Crime,Harold_Cronk,Josh_Sternfeld,1,0.863334566
35077,Altan_Erkekli,2.96353992,20.74477944,7,M,1993.5,1955,Drama,Family,Doga_Can_Anafarta,Meta_Akkus,0,0.863362361
35198,David_Zellner,1.696009432,8.480047159,5,M,2006,1974,Adventure,Drama,David_Zellner,Carson_Mell,0,0.863790166
35255,Richard_Davies,2.673831844,24.06448659,9,M,1987,1915,Music,Sci-Fi,Damon_Gameau,Sandra_Sciberras,1,0.864185829
35102,Roger_Williams,1.502266524,132.1994541,88,M,2014,1898,History,,Harry_L._Fraser,Robert_F._Hill,1,0.863449553
35039,Damian_Maffei,1.383521291,11.06817033,8,M,2009,1977,Thriller,Horror,Jay_Woelfel,Jeff_Seemann,0,0.863145117
34950,Charlie_O'Connell,1.453521438,26.16338588,18,M,1985.285714,1975,Horror,Thriller,Charles_Band,Bradford_May,1,0.862610893
34947,Jaimz_Woolvett,2.18644307,17.49154456,8,M,2013.5,1967,Drama,Thriller,Sidney_J._Furie,Craig_Hamann,0,0.862575443
34975,Luca_Angeletti,2.71314641,8.13943923,3,M,2019,1974,Drama,,Federico_Moccia,Riccardo_Milani,0,0.862755512
35237,Lída_Chválová,2.103254356,2.103254356,1,F,2001.9,1917,Drama,,Martin_Fric,,0,0.864084897
35093,Sean_Blakemore,1.699899236,13.59919389,8,M,1976,1967,Drama,Crime,Greg_Morgan,Brian_Cox,0,0.863427486
35211,Roopa_Ganguly,2.622370211,20.97896169,8,F,1944.923077,1966,Adventure,Drama,Goutam_Ghose,Raj_Basu,0,0.863907441
35199,Cedric_Smith,1.812861166,14.50288933,8,M,1954,1943,Adventure,Fantasy,Don_McBrearty,Gino_del_Guercio,0,0.863790166
35005,Will_Hay,2.625058103,23.62552293,9,M,1971.5,1888,Comedy,Musical,Marcel_Varnel,William_Beaudine,1,0.862950596
35082,Ian_Smith,1.954877999,35.18780398,18,M,2020,1938,Horror,Romance,Julian_Higgins,Mady_Saks,1,0.863402005
35091,Callie_Thorne,2.551834607,20.41467686,8,F,2005.75,1969,Drama,,Brad_Anderson,Emily_Baer,0,0.863427486
34945,Louis_Gossett_Jr.,2.535932444,121.7247573,48,M,2016,1936,Drama,Crime,Sidney_J._Furie,Joe_Alves,1,0.862575443
35084,Rachel_Robinson,1.813554178,16.3219876,9,F,2015,1983,Horror,Thriller,Joel_Soisson,Jean-Marc_Vallée,1,0.863417797
35062,Yumi_Sugimoto,1.497609843,1.497609843,1,F,2006.833333,1989,Drama,,Satoshi_Morota,,0,0.863332378
35141,Jodelle_Ferland,2.759990162,24.83991146,9,F,1960,1994,Drama,Comedy,Christian_Alvart,Danielle_Colman,1,0.863599406
35158,Bing_Shao,1.679021682,13.43217346,8,M,1925,1968,Adventure,Drama,Wenji_Teng,Jiangbo_Song,0,0.863683855
34968,Tommy_Lewis,2.210613742,11.05306871,5,M,2010,1958,Crime,Western,Aleksi_Vellis,Fred_Schepisi,0,0.862688996
34999,Peter_Phelps,2.244037246,22.44037246,10,M,1963,1960,Crime,Fantasy,Donald_Crombie,Heath_Davis,1,0.862938784
35249,Paul_Soles,1.884840387,5.654521161,3,M,2016.625,1930,Drama,Fantasy,David_Weaver,Nardo_Castillo,0,0.864171879
35055,Jorge_Negrete,1.763567367,22.92637577,13,M,1979.25,1911,Romance,Drama,Fernando_A._Rivero,LeRoy_Prinz,1,0.863259904
35019,Hyun_Bin,3.16317429,25.30539432,8,M,1999.5,1982,Drama,Crime,Chang_Won_Jang,J.Q._Lee,0,0.863032742
35254,Oona_Chaplin,2.222172245,31.11041143,14,F,1986.78,1925,Music,Drama,Claudio_Del_Punta,Carlos_Marques-Marcet,1,0.864185829
35191,John_Hennigan,1.710934362,13.68747489,8,M,2015.4,1979,Adventure,Horror,James_Ojala,Scott_Wheeler,0,0.863790166
34987,Matthew_Ewald,1.866989827,11.20193896,6,M,2003.977273,1982,Horror,Thriller,John_Murlowski,Jamie_McRoberts,0,0.862881947
35214,Ethan_Juan,1.922537378,15.38029903,8,M,1971.545455,1982,Adventure,Drama,Yu-Hsien_Lin,Andrew_Lau,0,0.863907441
34953,Robin_Sydney,1.615623472,17.77185819,11,F,2010,1984,Horror,Comedy,Charles_Band,Jeff_Broadstreet,1,0.862610893
35076,Jimmy_Makulis,1.116719387,2.233438774,2,M,1961.375,1935,Drama,,Antonis_Papadantonakis,Wolfgang_Glück,0,0.863362361
35152,Amin_Tarokh,2.351309415,28.21571298,12,M,1965,1953,History,Drama,Ali_Hatami,Masud_Kimiai,1,0.863639044
35068,Victor_Merinow,1.436348532,2.872697064,2,M,1959.6,1921,Drama,,Richard_E._Cunha,Walter_Hugo_Khouri,0,0.863336642
35074,Jonah_Blechman,2.928763116,23.43010493,8,M,1950,1975,Drama,Romance,Todd_Stephens,Michael_Caton-Jones,0,0.863362361
35196,Eli_Danker,1.674453912,13.3956313,8,M,1938.5,1948,Adventure,Drama,Stan_Winston,Alain_Jakubowicz,0,0.863790166
35288,Brian_Klapstein,1.18293077,5.914653848,5,M,2017,1980,Adventure,Crime,Michael_A._Martinez,,0,0.86436522
35457,Carmen-Maja_Antoni,1.631400697,3.262801395,2,F,2010.5,1945,Drama,Romance,Siegfried_Kühn,Sigrid_Hoerner,0,0.865206513
35402,Kelen_Coleman,2.127920336,10.63960168,5,F,2017.75,1984,Thriller,,Joel_Soisson,Anthony_DiBlasi,0,0.865124177
35324,Andrew_Prine,2.445243661,51.35011687,21,M,2009,1936,Thriller,Drama,Charles_B._Pierce,Alan_Rudolph,1,0.864716366
35315,John_Bluthal,1.913534174,19.13534174,10,M,1945.2,1929,Fantasy,Drama,Ted_Nicolaou,John_Tatoulis,1,0.864649866
35349,Lei_Zhao,1.807237301,16.26513571,9,M,2003,1928,Fantasy,History,Han_Hsiang_Li,Chiu-Feng_Yuan,1,0.864905356
35496,Desi_Arnaz,2.397154765,28.76585718,12,M,2015,1917,Fantasy,Music,Jean_Yarbrough,Alexander_Hall,1,0.865331346
35565,Shabana_Akhtar_Bakhsh,2.052748783,2.052748783,1,F,2016,1981,Drama,,Douglas_King,,0,0.865605754
35498,Michele_Lee,3.608600071,50.520401,14,F,1988.4,1942,Family,Drama,Carl_Reiner,David_Swift,1,0.865335565
35273,Adriano_Chiaramida,3.215659246,3.215659246,1,M,1954,1941,Drama,,Andrey_Konchalovskiy,,0,0.864324716
35535,Walter_Shumway,1.244054864,4.976219455,4,M,1989.8,1884,Adventure,,Ben_F._Wilson,J.P._McGowan,0,0.865603012
35339,John_Bregar,2.726477203,8.179431609,3,M,1968.75,1985,Sci-Fi,,Eric_Wostenberg,,0,0.864830546
35455,Youssef_El-Assal,1.076206199,1.076206199,1,M,1935.8,1947,Drama,,Ahmad_El-Badri,,0,0.865206513
35256,Michael_Anderson,1.137562353,18.20099764,16,M,2018,1920,Music,Sci-Fi,Antone_Anania,Gene_Greenlees,1,0.864185829
35487,Lisa_Gaye,2.037072068,18.33364862,9,F,1998.862069,1935,Comedy,Horror,Eric_Louzil,Francis_D._Lyon,1,0.865313886
35310,David_Wells,1.602262158,14.42035942,9,M,2012.789474,1951,Thriller,,John_Murlowski,Alan_Bradley,1,0.864593971
35261,Jordana_Beatty,2.353026911,2.353026911,1,F,2007,1998,Family,,John_Schultz,,0,0.864220815
35383,Cheng-Yi_Hsu,1.201800565,2.40360113,2,M,1972.75,1967,Comedy,,Ao-Hsin_Chin,Yen-Ping_Chu,0,0.865015471
35278,Nick_Whitaker,2.161273896,8.645095585,4,M,1996,1988,Drama,,Joe_Camp,Eric_Hendershot,0,0.864350572
35400,Rudolph_Anders,1.924313994,15.39451195,8,M,2005.5,1895,Sci-Fi,Adventure,Arthur_Lubin,Erle_C._Kenton,0,0.86511094
35514,Christopher_Bevins,2.795761468,11.18304587,4,M,2009.5,1973,Animation,Adventure,Eisaku_Kawanami,Kazuhiro_Takamura,0,0.865509042
35275,David_Johnson,2.24142165,33.62132474,15,M,2018,1954,War,,Anthony_Aikman,Jamison_M._LoCascio,1,0.864334043
35494,Roddy_Hughes,1.763150055,7.052600221,4,M,2005.5,1891,Drama,Mystery,Maclean_Rogers,Alfred_J._Goulding,0,0.865326551
35343,Liam_Redmond,2.880373308,17.28223985,6,M,1951.52,1913,Family,Drama,Alan_Rafkin,Cyril_Frankel,0,0.864848835
35311,Marina_Sirtis,2.006596428,28.09234999,14,F,2014.692308,1955,Thriller,Mystery,John_Murlowski,Phil_Leirness,1,0.864593971
35265,Ying_Cheung,1.974083391,9.870416957,5,M,2019,1919,Comedy,Romance,John_Woo,Kim_Chun,0,0.864229365
35305,Merve_Dizdar,2.944919571,8.834758714,3,F,1938.5,1986,Drama,,Andaç_Haznedaroglu,Selcen_Ergun,0,0.864554553
35330,Nikolay_Batalov,2.703389825,29.73728808,11,M,2009,1899,Comedy,Drama,Fyodor_Otsep,Vsevolod_Pudovkin,1,0.864810269
35476,Vladislava_Milosavljevic,2.289525731,20.60573157,9,F,1995,1955,Comedy,War,Rajko_Grlic,Stole_Popov,1,0.865239528
35264,Roman_Tam,2.01337544,2.01337544,1,M,2009.166667,1950,Comedy,,John_Woo,,0,0.864229365
35334,Richard_Gesswein,1.489698821,2.979397641,2,M,2006.666667,1939,Sci-Fi,,Cullen_Blaine,,0,0.864830546
35272,Efim_Shifrin,2.600560245,2.600560245,1,M,1985,1956,Drama,,Andrey_Konchalovskiy,,0,0.864324716
35458,Fernando_Rodrigues,2.42270879,2.42270879,1,M,2019,1960,Drama,,Rita_Azevedo_Gomes,,0,0.865206513
35353,Erdil_Yasaroglu,4.633712042,4.633712042,1,M,1940.5,1971,Fantasy,,George_Miller,,0,0.864922672
35332,Desmond_Askew,3.05867483,18.35204898,6,M,2021,1972,Sci-Fi,Horror,Frank_Longo,Ari_Kirschenbaum,0,0.864830546
35316,Ray_Bright,1.779819656,5.339458967,3,M,1951.294118,1954,Fantasy,,Ted_Nicolaou,,0,0.864649866
35511,Jeremy_Radick,1.866414745,1.866414745,1,M,1976.928571,1976,Crime,,Anne_Wheeler,,0,0.865506993
35502,Mercè_Arànega,2.379131478,2.379131478,1,F,1975.444444,1957,Romance,,Ventura_Pons,,0,0.865395524
35263,Amarr,2.624163718,2.624163718,1,M,1959,2001,Drama,,Leslie_Small,,0,0.864224676
35482,William_Kendall,1.371549689,4.114649066,3,M,2016,1903,Musical,Adventure,Herbert_Wilcox,Mike_Upton,0,0.865243031
35367,Nan_Leslie,2.281664016,34.22496024,15,F,1992.428571,1926,Film-Noir,Drama,Jean_Renoir,Wallace_Grissell,1,0.86497273
35337,Margaret_Trigg,1.489698821,2.979397641,2,F,2008,1964,Sci-Fi,,Cullen_Blaine,,0,0.864830546
35321,Joshua_Bryant,1.588757065,6.355028259,4,M,2011,1940,Thriller,,Frank_Q._Dobbs,Jaron_Lockridge,0,0.864707175
35497,John_Denver,3.098186902,6.196373804,2,M,2018.75,1943,Family,Fantasy,Carl_Reiner,Craig_Clyde,0,0.865335565
35314,Kayla_Ewell,2.015402206,18.13861986,9,F,2015,1985,Sci-Fi,Drama,Craig_Goldstein,Hayley_Cloake,1,0.864645504
35363,Håkan_Serner,3.059285233,12.23714093,4,M,2010,1933,Crime,Animation,Bo_Widerberg,Jonas_Cornell,0,0.864961634
35534,William_A._Carroll,1.186937546,4.747750183,4,M,1962,1875,Adventure,Mystery,Ben_F._Wilson,Duke_Worne,0,0.865603012
35340,David_Hartman,2.454025859,19.63220688,8,M,2003.6,1935,Family,,Alan_Rafkin,Robert_Stevenson,0,0.864848835
35397,Jingfei_Guo,1.826973075,14.6157846,8,M,1990,1979,Drama,Comedy,Bei-Er_Bao,Byeong-ki_Ahn,0,0.865090904
35285,David_Wood,1.853505724,27.80258586,15,M,1930,1944,Adventure,Crime,Michael_A._Martinez,Lindsay_Anderson,1,0.86436522
35450,Tina_Majorino,3.705098868,29.64079095,8,F,1926,1985,Drama,Romance,Luis_Mandoki,Andrew_Shea,0,0.865206513
35401,Tammin_Sursok,1.957052503,15.65642002,8,F,1961,1983,Thriller,Romance,Joel_Soisson,Brett_Simmons,0,0.865124177
35323,Brady_Kline,1.116637916,1.116637916,1,M,2014,1892,Romance,,Emory_Johnson,,0,0.864710886
35320,David_S._Cass_Sr.,2.055691197,4.111382395,2,M,1995,1942,Thriller,,Frank_Q._Dobbs,,0,0.864707175
35352,Aage_Fønss,1.117765706,3.353297118,3,M,1999,1887,Drama,,Bodil_Ipsen,Emanuel_Gregers,0,0.864919646
35493,Reginald_Purdell,2.044821427,6.134464282,3,M,2022,1895,Drama,War,Maclean_Rogers,Marcel_Varnel,0,0.865326551
35544,Leni_Riefenstahl,2.208450842,17.66760674,8,F,1980.75,1902,Drama,Comedy,Arnold_Fanck,Leni_Riefenstahl,0,0.865605754
35490,Jean_Lodge,1.435159271,2.870318542,2,F,1995,1927,Drama,,Maclean_Rogers,Wolf_Rilla,0,0.865326551
35271,Aleksandr_Domogarov,2.814002165,22.51201732,8,M,2006.8,1963,Drama,History,Andrey_Konchalovskiy,Jerzy_Hoffman,0,0.864324716
35524,Al_Ferguson,1.131913894,18.11062231,16,M,2005,1888,Adventure,Drama,Ben_F._Wilson,Harry_Moody,1,0.865603012
35335,James_Cole,1.456985948,21.85478922,15,M,1978,1925,Sci-Fi,,Cullen_Blaine,James_Cole,1,0.864830546
35449,Naoki_Sugiura,2.726754023,21.81403218,8,M,1994.333333,1931,Drama,Crime,Yoshimitsu_Morita,Masahiro_Shinoda,0,0.865206513
35267,Boris_Chirkov,1.951311617,9.756558085,5,M,2019,1901,Drama,Comedy,Leonid_Lukov,Lev_Arnshtam,0,0.864276131
35484,Elsie_Janis,1.715939227,1.715939227,1,F,1968,1889,War,,John_H._Auer,,0,0.865270913
35308,Oz_Perkins,2.21086997,15.47608979,7,M,2004.25,1974,Fantasy,Family,Matthew_Leutwyler,Nick_Simon,0,0.86456618
35260,Jessica_Dublin,2.211491752,19.90342576,9,F,2014.5,1918,Romance,Drama,Nico_Mastorakis,Angelo_Pannacciò,1,0.864192471
35384,Michael_McDonald,3.860822992,38.60822992,10,M,2016,1952,Comedy,Romance,Drake_Doremus,Paul_Feig,1,0.865015471
35276,Tom_Quinn,2.047358479,30.71037719,15,M,1917,1903,War,,Bernard_Hirschenson,John_Ford,1,0.864334043
35394,Billy_Clarke,2.060244952,4.120489904,2,M,1919,1958,Horror,,Anthony_Woodley,Sean_Hogan,0,0.865070291
35513,Greg_Ayres,2.87975347,40.31654858,14,M,1945.4,1968,Animation,Drama,Eisaku_Kawanami,Osamu_Yamasaki,1,0.865509042
35280,Dominic_Fantazzi,1.692416297,1.692416297,1,M,1984,1981,Adventure,,Michael_A._Martinez,,0,0.86436522
35495,Garry_Marsh,1.806264635,37.93155733,21,M,1980.285714,1902,Drama,Musical,Maclean_Rogers,Val_Guest,1,0.865326551
35341,Don_Knotts,3.137331689,65.88396547,21,M,1981,1924,Family,Western,Alan_Rafkin,Robert_Butler,1,0.864848835
35312,Helene_Rosson,0.999625098,2.998875293,3,F,1984,1897,Romance,,Frank_Thorne,Ben_F._Wilson,0,0.86461929
35257,Uri_Gavriel,1.641690977,18.05860074,11,M,1945.628319,1955,Music,Crime,Benny_Toraty,Jacob_Goldwasser,1,0.864185829
